jersey_number,field_position,international_name,birth_date,club_id,detailed_field_position,id,image_url,country_code,field_position_fr,height,weight,team_id,group,age,age_float,bmi
25,FORWARD,Jéremy Doku,2002-05-27,55031,STRIKER,250113142,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250113142.jpg,BEL,Attaquant,,,13,B,19,19.057534246575344,
23,FORWARD,Michy Batshuayi,1993-10-02,52916,STRIKER,250038932,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250038932.jpg,BEL,Attaquant,185.0,78.0,13,B,28,27.71232876712329,22.79035792549306
9,FORWARD,Romelu Lukaku,1993-05-13,50138,STRIKER,250010802,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250010802.jpg,BEL,Attaquant,190.0,93.0,13,B,28,28.101369863013698,25.761772853185597
24,FORWARD,Leandro Trossard,1994-12-04,2601105,WINGER,250023009,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250023009.jpg,BEL,Attaquant,171.0,61.0,13,B,27,26.53972602739726,20.86111966075032
20,FORWARD,Christian Benteke,1990-12-03,52916,STRIKER,1902165,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1902165.jpg,BEL,Attaquant,190.0,83.0,13,B,31,30.545205479452054,22.991689750692522
22,GOALKEEPER,Frederik Rønnow,1992-08-04,57388,GOALKEEPER,250023709,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250023709.jpg,DEN,Gardien,188.0,77.0,35,B,29,28.873972602739727,21.785875961973744
16,GOALKEEPER,Jonas Lössl,1989-02-01,75795,GOALKEEPER,102867,https://img.uefa.com/imgml/TP/players/3/2020/324x324/102867.jpg,DEN,Gardien,195.0,89.0,35,B,32,32.38082191780822,23.405654174884944
1,GOALKEEPER,Kasper Schmeichel,1986-11-05,53577,GOALKEEPER,74954,https://img.uefa.com/imgml/TP/players/3/2020/324x324/74954.jpg,DEN,Gardien,185.0,76.0,35,B,35,34.62465753424657,22.205989773557338
26,DEFENDER,Nicolai Boilesen,1992-02-16,52709,FULL_BACK,1905874,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1905874.jpg,DEN,Défenseur,184.0,70.0,35,B,29,29.339726027397262,20.6758034026465
17,DEFENDER,Jens Stryger Larsen,1991-02-21,51310,FULL_BACK,1905876,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1905876.jpg,DEN,Défenseur,180.0,81.0,35,B,30,30.326027397260273,25.0
5,DEFENDER,Joakim Mæhle,1997-05-20,52816,FULL_BACK,250081192,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250081192.jpg,DEN,Défenseur,,,35,B,24,24.07945205479452,
4,DEFENDER,Simon Kjær,1989-03-26,50058,CENTRE_BACK,108509,https://img.uefa.com/imgml/TP/players/3/2020/324x324/108509.jpg,DEN,Défenseur,189.0,82.0,35,B,32,32.23561643835617,22.955684331345708
13,DEFENDER,Mathias Jørgensen,1990-04-23,52709,CENTRE_BACK,107529,https://img.uefa.com/imgml/TP/players/3/2020/324x324/107529.jpg,DEN,Défenseur,191.0,79.0,35,B,31,31.15890410958904,21.655108138483047
2,DEFENDER,Joachim Andersen,1996-05-31,75386,,250070182,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250070182.jpg,DEN,Défenseur,,,35,B,25,25.04931506849315,
3,DEFENDER,Jannik Vestergaard,1992-08-03,52923,CENTRE_BACK,250023708,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250023708.jpg,DEN,Défenseur,199.0,98.0,35,B,29,28.876712328767123,24.74684982702457
6,DEFENDER,Andreas  Christensen,1996-04-10,52914,CENTRE_BACK,250041718,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250041718.jpg,DEN,Défenseur,188.0,74.0,35,B,25,25.18904109589041,20.937075599818925
18,MIDFIELDER,Daniel Wass,1989-05-31,52268,ATTACKING_MIDFIELDER,102869,https://img.uefa.com/imgml/TP/players/3/2020/324x324/102869.jpg,DEN,Milieu,181.0,74.0,35,B,32,32.054794520547944,22.587833094227893
24,MIDFIELDER,Mathias Jensen,1996-01-01,89695,UNKNOWN,250080451,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250080451.jpg,DEN,Milieu,,,35,B,25,25.46301369863014,
25,MIDFIELDER,Anders Christiansen,1990-06-08,50152,DEFENSIVE_MIDFIELDER,250006516,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250006516.jpg,DEN,Milieu,174.0,,35,B,31,31.03287671232877,
23,MIDFIELDER,Pierre-Emile Højbjerg,1995-08-05,1652,CENTRAL_MIDFIELDER,250026986,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250026986.jpg,DEN,Milieu,187.0,84.0,35,B,26,25.87123287671233,24.021275987303035
10,MIDFIELDER,Christian Eriksen,1992-02-14,50138,ATTACKING_MIDFIELDER,1905884,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1905884.jpg,DEN,Milieu,175.0,65.0,35,B,29,29.345205479452055,21.224489795918366
7,MIDFIELDER,Robert Skov,1996-05-20,2600431,WINGER,250080454,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250080454.jpg,DEN,Milieu,,,35,B,25,25.07945205479452,
15,MIDFIELDER,Christian Nørgaard,1994-03-10,2601127,UNKNOWN,250022797,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250022797.jpg,DEN,Milieu,,,35,B,27,27.276712328767122,
8,MIDFIELDER,Thomas Delaney,1991-09-03,52758,CENTRAL_MIDFIELDER,250010472,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250010472.jpg,DEN,Milieu,182.0,71.0,35,B,30,29.794520547945204,21.434609346697258
19,FORWARD,Jonas Wind,1999-02-07,52709,STRIKER,250089514,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250089514.jpg,DEN,Attaquant,,,35,B,22,22.35890410958904,
11,FORWARD,Andreas Olsen,1999-12-29,52969,UNKNOWN,250097638,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250097638.jpg,DEN,Attaquant,,,35,B,22,21.46849315068493,
9,FORWARD,Martin Braithwaite,1991-06-05,50080,UNKNOWN,250013677,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250013677.jpg,DEN,Attaquant,180.0,77.0,35,B,30,30.041095890410958,23.76543209876543
20,FORWARD,Yussuf Poulsen,1994-06-15,2603790,STRIKER,250022869,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250022869.jpg,DEN,Attaquant,193.0,78.0,35,B,27,27.01095890410959,20.940159467368254
14,FORWARD,Mikkel Damsgaard,2000-07-03,50089,,250118062,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250118062.jpg,DEN,Attaquant,,,35,B,21,20.956164383561642,
12,FORWARD,Kasper Dolberg,1997-10-06,52355,STRIKER,250065453,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250065453.jpg,DEN,Attaquant,187.0,82.0,35,B,24,23.698630136986303,23.449340844748203
21,FORWARD,Andreas Cornelius,1993-03-16,54262,STRIKER,250041664,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250041664.jpg,DEN,Attaquant,193.0,91.0,35,B,28,28.26027397260274,24.43018604526296
12,GOALKEEPER,Jesse Joronen,1993-03-21,64105,GOALKEEPER,250014360,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014360.jpg,FIN,Gardien,197.0,89.0,42,B,28,28.246575342465754,22.932824860212836
23,GOALKEEPER,Anssi Jaakkola,1987-03-13,2601129,UNKNOWN,1902716,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1902716.jpg,FIN,Gardien,,,42,B,34,34.273972602739725,
1,GOALKEEPER,Lukas Hradecky,1989-11-24,50109,GOALKEEPER,1907188,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1907188.jpg,FIN,Gardien,190.0,80.0,42,B,32,31.56986301369863,22.1606648199446
22,DEFENDER,Jukka Raitala,1988-09-15,2608785,,96371,https://img.uefa.com/imgml/TP/players/3/2020/324x324/96371.jpg,FIN,Défenseur,180.0,77.0,42,B,33,32.76164383561644,23.76543209876543
3,DEFENDER,Daniel O'Shaughnessy,1994-09-14,50052,,250024143,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024143.jpg,FIN,Défenseur,,,42,B,27,26.76164383561644,
18,DEFENDER,Jere Uronen,1994-07-13,61582,FULL_BACK,250019145,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250019145.jpg,FIN,Défenseur,177.0,69.0,42,B,27,26.934246575342467,22.024322512687924
15,DEFENDER,Sauli Väisänen,1994-06-05,77904,UNKNOWN,250062017,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250062017.jpg,FIN,Défenseur,191.0,79.0,42,B,27,27.03835616438356,21.655108138483047
5,DEFENDER,Leo Väisänen,1997-07-23,52344,UNKNOWN,250088721,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250088721.jpg,FIN,Défenseur,,,42,B,24,23.904109589041095,
4,DEFENDER,Joona Toivio,1988-03-10,69621,UNKNOWN,72525,https://img.uefa.com/imgml/TP/players/3/2020/324x324/72525.jpg,FIN,Défenseur,186.0,79.0,42,B,33,33.27945205479452,22.835009827725745
16,DEFENDER,Thomas Lam,1993-12-18,77910,UNKNOWN,250016664,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250016664.jpg,FIN,Défenseur,188.0,73.0,42,B,28,27.5013698630137,20.654142145767317
2,DEFENDER,Paulus Arajuuri,1988-06-15,77481,UNKNOWN,250005371,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250005371.jpg,FIN,Défenseur,192.0,91.0,42,B,33,33.013698630136986,24.68532986111111
25,DEFENDER,Robert Ivanov,1994-09-19,2604891,UNKNOWN,250142685,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250142685.jpg,FIN,Défenseur,,,42,B,27,26.747945205479454,
15,DEFENDER,Nicholas Hämäläinen,1997-03-05,52282,UNKNOWN,250090740,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250090740.jpg,FIN,Défenseur,,,42,B,24,24.28767123287671,
8,MIDFIELDER,Robin Lod,1993-04-17,2608785,CENTRAL_MIDFIELDER,250043060,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250043060.jpg,FIN,Milieu,180.0,84.0,42,B,28,28.172602739726027,25.925925925925924
9,MIDFIELDER,Fredrik Jensen,1997-09-09,2600978,,250066695,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250066695.jpg,FIN,Milieu,,,42,B,24,23.77260273972603,
14,MIDFIELDER,Tim Sparv,1987-02-20,50053,UNKNOWN,69658,https://img.uefa.com/imgml/TP/players/3/2020/324x324/69658.jpg,FIN,Milieu,194.0,,42,B,34,34.33150684931507,
11,MIDFIELDER,Rasmus Schüller,1991-06-18,52809,UNKNOWN,1906969,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1906969.jpg,FIN,Milieu,177.0,67.0,42,B,30,30.005479452054793,21.38593635289987
6,MIDFIELDER,Glen Kamara,1995-10-28,50121,DEFENSIVE_MIDFIELDER,250056954,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250056954.jpg,FIN,Milieu,183.0,,42,B,26,25.64109589041096,
19,MIDFIELDER,Joni Kauko,1990-07-12,64140,,108470,https://img.uefa.com/imgml/TP/players/3/2020/324x324/108470.jpg,FIN,Milieu,186.0,85.0,42,B,31,30.93972602739726,24.56931437160365
24,MIDFIELDER,Onni Valakari,1999-08-18,77481,,250112097,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250112097.jpg,FIN,Milieu,,,42,B,22,21.832876712328765,
13,MIDFIELDER,Pyry Soiri,1994-09-22,64140,UNKNOWN,250052541,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250052541.jpg,FIN,Milieu,,,42,B,27,26.73972602739726,
7,MIDFIELDER,Robert Taylor,1994-10-21,52770,,250067358,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250067358.jpg,FIN,Milieu,,,42,B,27,26.660273972602738,
17,MIDFIELDER,Nikolai Alho,1993-03-12,52815,UNKNOWN,250007328,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250007328.jpg,FIN,Milieu,172.0,,42,B,28,28.27123287671233,
21,FORWARD,Lassi Lappalainen,1998-08-24,2607184,UNKNOWN,250088728,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250088728.jpg,FIN,Attaquant,,,42,B,23,22.816438356164383,
10,FORWARD,Teemu Pukki,1990-03-29,52921,UNKNOWN,103799,https://img.uefa.com/imgml/TP/players/3/2020/324x324/103799.jpg,FIN,Attaquant,180.0,75.0,42,B,31,31.22739726027397,23.148148148148145
26,FORWARD,Marcus Forss,1999-06-18,2601127,,250112095,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250112095.jpg,FIN,Attaquant,,,42,B,22,22.0,
20,FORWARD,Joel Pohjanpalo,1994-09-13,77977,STRIKER,250024153,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024153.jpg,FIN,Attaquant,185.0,83.0,42,B,27,26.764383561643836,24.251278305332356
1,GOALKEEPER,Anton Shunin,1987-01-27,52704,UNKNOWN,1906051,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1906051.jpg,RUS,Gardien,191.0,79.0,57451,B,34,34.397260273972606,21.655108138483047
16,GOALKEEPER,Matvei Safonov,1999-02-25,2601038,GOALKEEPER,250090101,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250090101.jpg,RUS,Gardien,,,57451,B,22,22.30958904109589,
12,GOALKEEPER,Yuri Dyupin,1988-03-17,82818,UNKNOWN,250154966,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250154966.jpg,RUS,Gardien,,,57451,B,33,33.26027397260274,
13,DEFENDER,Fedor Kudryashov,1987-04-05,60532,FULL_BACK,1900711,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1900711.jpg,RUS,Défenseur,181.0,81.0,57451,B,34,34.21095890410959,24.724520008546747
2,DEFENDER,Mário Fernandes,1990-09-19,54266,FULL_BACK,250052963,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250052963.jpg,RUS,Défenseur,189.0,80.0,57451,B,31,30.75068493150685,22.395789591556788
3,DEFENDER,Igor Diveev,1999-09-27,54266,CENTRE_BACK,250116727,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250116727.jpg,RUS,Défenseur,,,57451,B,22,21.723287671232878,
14,DEFENDER,Georgi Dzhikiya,1993-11-21,50068,CENTRE_BACK,250105976,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250105976.jpg,RUS,Défenseur,,,57451,B,28,27.575342465753426,
5,DEFENDER,Andrei Semenov,1989-03-24,86795,UNKNOWN,250070391,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250070391.jpg,RUS,Défenseur,,,57451,B,32,32.24109589041096,
4,DEFENDER,Vyacheslav Karavaev,1995-05-20,52826,FULL_BACK,250042589,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250042589.jpg,RUS,Défenseur,175.0,68.0,57451,B,26,26.08219178082192,22.20408163265306
26,MIDFIELDER,Maksim Mukhin,2001-11-04,53065,UNKNOWN,250135265,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250135265.jpg,RUS,Milieu,,,57451,B,20,19.616438356164384,
7,MIDFIELDER,Magomed Ozdoev,1992-11-05,52826,CENTRAL_MIDFIELDER,250021669,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250021669.jpg,RUS,Milieu,181.0,77.0,57451,B,29,28.61917808219178,23.503556057507403
19,MIDFIELDER,Rifat Zhemaletdinov,1996-09-20,53065,UNKNOWN,250058763,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250058763.jpg,RUS,Milieu,184.0,,57451,B,25,24.742465753424657,
23,MIDFIELDER,Daler Kuzyaev,1993-01-15,52826,DEFENSIVE_MIDFIELDER,250111090,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250111090.jpg,RUS,Milieu,,,57451,B,28,28.424657534246574,
8,MIDFIELDER,Dmitri Barinov,1996-09-11,53065,DEFENSIVE_MIDFIELDER,250058228,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250058228.jpg,RUS,Milieu,179.0,,57451,B,25,24.767123287671232,
24,MIDFIELDER,Andrei Mostovoy,1997-11-05,52826,UNKNOWN,250143312,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250143312.jpg,RUS,Milieu,,,57451,B,24,23.616438356164384,
21,MIDFIELDER,Daniil Fomin,1997-03-02,52704,UNKNOWN,250089462,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250089462.jpg,RUS,Milieu,,,57451,B,24,24.295890410958904,
6,MIDFIELDER,Denis Cheryshev,1990-12-26,52268,WINGER,250039177,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250039177.jpg,RUS,Milieu,179.0,74.0,57451,B,31,30.482191780821918,23.095409007209515
18,MIDFIELDER,Yuri Zhirkov,1983-08-20,52826,FULL_BACK,94880,https://img.uefa.com/imgml/TP/players/3/2020/324x324/94880.jpg,RUS,Milieu,180.0,75.0,57451,B,38,37.83835616438356,23.148148148148145
11,MIDFIELDER,Roman Zobnin,1994-02-11,50068,CENTRAL_MIDFIELDER,250024491,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024491.jpg,RUS,Milieu,184.0,,57451,B,27,27.350684931506848,
17,MIDFIELDER,Aleksandr Golovin,1996-05-30,50023,ATTACKING_MIDFIELDER,250058227,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250058227.jpg,RUS,Milieu,180.0,69.0,57451,B,25,25.052054794520547,21.296296296296294
25,FORWARD,Denis Makarov,1998-02-18,82818,STRIKER,250146595,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250146595.jpg,RUS,Attaquant,,,57451,B,23,23.328767123287673,
15,FORWARD,Aleksei Miranchuk,1995-10-17,52816,ATTACKING_MIDFIELDER,250083244,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250083244.jpg,RUS,Attaquant,182.0,74.0,57451,B,26,25.671232876712327,22.34029706557179
22,FORWARD,Artem Dzyuba,1988-08-22,52826,STRIKER,97787,https://img.uefa.com/imgml/TP/players/3/2020/324x324/97787.jpg,RUS,Attaquant,196.0,91.0,57451,B,33,32.827397260273976,23.688046647230323
20,FORWARD,Aleksei Ionov,1989-02-18,2601038,WINGER,103984,https://img.uefa.com/imgml/TP/players/3/2020/324x324/103984.jpg,RUS,Attaquant,177.0,69.0,57451,B,32,32.33424657534247,22.024322512687924
9,FORWARD,Aleksandr Sobolev,1997-03-07,50068,,250118442,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250118442.jpg,RUS,Attaquant,,,57451,B,24,24.28219178082192,
10,FORWARD,Anton Zabolotny,1991-06-13,2610410,STRIKER,1906990,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1906990.jpg,RUS,Attaquant,,,57451,B,30,30.019178082191782,
12,GOALKEEPER,Pavao Pervan,1987-11-13,64332,GOALKEEPER,250021810,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250021810.jpg,AUT,Gardien,,,8,C,34,33.602739726027394,
13,GOALKEEPER,Daniel Bachmann,1994-07-09,52744,,250056875,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250056875.jpg,AUT,Gardien,,,8,C,27,26.945205479452056,
1,GOALKEEPER,Alexander Schlager,1996-02-01,63405,GOALKEEPER,250055899,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250055899.jpg,AUT,Gardien,,,8,C,25,25.378082191780823,
3,DEFENDER,Aleksandar Dragović,1991-03-06,50109,CENTRE_BACK,1909713,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1909713.jpg,AUT,Défenseur,184.0,76.0,8,C,30,30.29041095890411,22.448015122873343
26,DEFENDER,Marco Friedl,1998-03-16,50037,UNKNOWN,150182144,https://img.uefa.com/imgml/TP/players/3/2020/324x324/150182144.jpg,AUT,Défenseur,,,8,C,23,23.257534246575343,
2,DEFENDER,Andreas Ulmer,1985-10-30,50030,FULL_BACK,101177,https://img.uefa.com/imgml/TP/players/3/2020/324x324/101177.jpg,AUT,Défenseur,175.0,69.0,8,C,36,35.64109589041096,22.53061224489796
8,DEFENDER,David Alaba,1992-06-24,50037,FULL_BACK,1906540,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1906540.jpg,AUT,Défenseur,180.0,75.0,8,C,29,28.986301369863014,23.148148148148145
21,DEFENDER,Stefan Lainer,1992-08-27,52757,FULL_BACK,250003976,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250003976.jpg,AUT,Défenseur,175.0,71.0,8,C,29,28.81095890410959,23.183673469387756
4,DEFENDER,Martin Hinteregger,1992-09-07,50072,CENTRE_BACK,250020234,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250020234.jpg,AUT,Défenseur,184.0,78.0,8,C,29,28.78082191780822,23.03875236294896
15,DEFENDER,Philipp Lienhart,1996-07-11,59880,UNKNOWN,250073627,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250073627.jpg,AUT,Défenseur,,,8,C,25,24.936986301369863,
5,DEFENDER,Stefan Posch,1997-05-14,2600431,CENTRE_BACK,250065419,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250065419.jpg,AUT,Défenseur,,,8,C,24,24.095890410958905,
22,MIDFIELDER,Valentino Lazaro,1996-03-24,52757,WINGER,250052757,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250052757.jpg,AUT,Milieu,180.0,73.0,8,C,25,25.235616438356164,22.530864197530864
6,MIDFIELDER,Stefan Ilsanker,1989-05-18,50072,DEFENSIVE_MIDFIELDER,103354,https://img.uefa.com/imgml/TP/players/3/2020/324x324/103354.jpg,AUT,Milieu,189.0,86.0,8,C,32,32.09041095890411,24.075473810923548
16,MIDFIELDER,Christopher Trimmel,1987-02-24,77977,UNKNOWN,250010552,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250010552.jpg,AUT,Milieu,189.0,,8,C,34,34.320547945205476,
14,MIDFIELDER,Julian Baumgartlinger,1988-01-02,50109,DEFENSIVE_MIDFIELDER,98843,https://img.uefa.com/imgml/TP/players/3/2020/324x324/98843.jpg,AUT,Milieu,183.0,82.0,8,C,33,33.465753424657535,24.48565200513601
20,MIDFIELDER,Karim Onisiwo,1992-03-17,70853,WINGER,250075612,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250075612.jpg,AUT,Milieu,188.0,76.0,8,C,29,29.257534246575343,21.50294250792214
24,MIDFIELDER,Konrad Laimer,1997-05-27,2603790,CENTRAL_MIDFIELDER,250065413,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250065413.jpg,AUT,Milieu,179.0,,8,C,24,24.06027397260274,
18,MIDFIELDER,Alessandro Schöpf,1994-02-07,57388,ATTACKING_MIDFIELDER,250050403,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250050403.jpg,AUT,Milieu,178.0,75.0,8,C,27,27.361643835616437,23.671253629592222
17,MIDFIELDER,Louis Schaub,1994-12-29,52808,CENTRAL_MIDFIELDER,250024351,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024351.jpg,AUT,Milieu,177.0,72.0,8,C,27,26.471232876712328,22.981901752370007
10,MIDFIELDER,Florian Grillitsch,1995-08-07,2600431,CENTRAL_MIDFIELDER,250041706,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250041706.jpg,AUT,Milieu,,,8,C,26,25.865753424657534,
9,MIDFIELDER,Marcel Sabitzer,1994-03-17,2603790,ATTACKING_MIDFIELDER,250024349,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024349.jpg,AUT,Milieu,177.0,74.0,8,C,27,27.257534246575343,23.620287912158062
23,MIDFIELDER,Xaver Schlager,1997-09-28,64332,CENTRAL_MIDFIELDER,250065408,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250065408.jpg,AUT,Milieu,174.0,73.0,8,C,24,23.720547945205478,24.111507464658473
19,MIDFIELDER,Christoph Baumgartner,1999-08-01,2600431,ATTACKING_MIDFIELDER,250089289,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250089289.jpg,AUT,Milieu,,,8,C,22,21.87945205479452,
11,FORWARD,Michael Gregoritsch,1994-04-18,2600978,UNKNOWN,250023832,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250023832.jpg,AUT,Attaquant,193.0,87.0,8,C,27,27.16986301369863,23.35633171360305
25,FORWARD,Sasa Kalajdzic,1997-07-07,50107,,250116789,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250116789.jpg,AUT,Attaquant,,,8,C,24,23.947945205479453,
7,FORWARD,Marko Arnautović,1989-04-19,2610814,WINGER,1903428,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1903428.jpg,AUT,Attaquant,192.0,83.0,8,C,32,32.16986301369863,22.51519097222222
23,GOALKEEPER,Marco Bizot,1991-03-10,52327,GOALKEEPER,250006714,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250006714.jpg,NED,Gardien,194.0,85.0,95,C,30,30.279452054794522,22.584759273036454
1,GOALKEEPER,Maarten Stekelenburg,1982-09-22,50143,GOALKEEPER,250080520,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250080520.jpg,NED,Gardien,197.0,,95,C,39,38.74794520547945,
13,GOALKEEPER,Tim Krul,1988-04-03,52921,GOALKEEPER,97806,https://img.uefa.com/imgml/TP/players/3/2020/324x324/97806.jpg,NED,Gardien,193.0,83.0,95,C,33,33.21369863013699,22.28247738194314
3,DEFENDER,Matthijs de Ligt,1999-08-12,50139,CENTRE_BACK,250081554,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250081554.jpg,NED,Défenseur,,,95,C,22,21.84931506849315,
2,DEFENDER,Joël Veltman,1992-01-15,2601105,CENTRE_BACK,250007223,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250007223.jpg,NED,Défenseur,182.0,73.0,95,C,29,29.427397260273974,22.03840115928028
6,DEFENDER,Stefan de Vrij,1992-02-05,50138,CENTRE_BACK,250006229,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250006229.jpg,NED,Défenseur,,,95,C,29,29.36986301369863,
22,DEFENDER,Denzel Dumfries,1996-04-18,50062,FULL_BACK,250112690,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250112690.jpg,NED,Défenseur,,,95,C,25,25.167123287671235,
4,DEFENDER,Nathan Aké,1995-02-18,52919,UNKNOWN,250027008,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250027008.jpg,NED,Défenseur,180.0,75.0,95,C,26,26.33150684931507,23.148148148148145
17,DEFENDER,Daley Blind,1990-03-09,50143,CENTRE_BACK,108908,https://img.uefa.com/imgml/TP/players/3/2020/324x324/108908.jpg,NED,Défenseur,180.0,72.0,95,C,31,31.28219178082192,22.22222222222222
12,DEFENDER,Patrick van Aanholt,1990-08-29,52916,UNKNOWN,108915,https://img.uefa.com/imgml/TP/players/3/2020/324x324/108915.jpg,NED,Défenseur,,,95,C,31,30.80821917808219,
5,DEFENDER,Owen Wijndal,1999-11-28,52327,CENTRE_BACK,250097317,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250097317.jpg,NED,Défenseur,,,95,C,22,21.553424657534247,
24,MIDFIELDER,Teun Koopmeiners,1998-02-28,52327,CENTRAL_MIDFIELDER,250081553,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250081553.jpg,NED,Milieu,,,95,C,23,23.301369863013697,
16,MIDFIELDER,Ryan Gravenberch,2002-05-16,50143,CENTRAL_MIDFIELDER,250113001,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250113001.jpg,NED,Milieu,,,95,C,19,19.087671232876712,
15,MIDFIELDER,Marten de Roon,1991-03-29,52816,CENTRAL_MIDFIELDER,250014709,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014709.jpg,NED,Milieu,185.0,76.0,95,C,30,30.22739726027397,22.205989773557338
